price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,has_basement,view,yr_built,yr_renovated,lat,long
278500.0,3,1.75,1390.0,8980,1.0,0,0,1985,0,47.2015,-122.005
260000.0,4,1.5,1540.0,7300,2.0,0,0,1973,0,47.3317,-122.276
162500.0,2,1.0,760.0,6141,1.0,0,0,1920,0,47.5469,-122.277
239000.0,4,1.0,1280.0,8316,1.0,0,0,1950,0,47.4989,-122.302
600000.0,4,2.5,2990.0,5122,2.0,0,0,2004,0,47.5773,-122.055
350000.0,4,2.25,1770.0,7778,2.0,0,0,1998,0,47.4192,-122.201
852500.0,5,3.75,3830.0,8131,2.0,0,0,2005,0,47.5837,-121.971
485000.0,3,2.5,2870.0,5490,2.0,0,0,2008,0,47.4471,-122.207
299000.0,3,1.0,1520.0,8320,1.0,0,0,1953,0,47.7699,-122.335
227450.0,2,1.0,660.0,6509,1.0,0,0,1952,0,47.4938,-122.171
383000.0,3,1.0,1800.0,5612,1.0,0,0,1942,0,47.525,-122.378
835000.0,2,3.25,3570.0,392475,1.0,0,0,1998,0,47.5448,-121.93
760000.0,5,1.5,3050.0,2992,1.5,0,0,1931,0,47.621,-122.302
532500.0,2,1.0,820.0,3000,1.0,0,0,1924,0,47.6842,-122.348
635000.0,3,2.5,3610.0,26359,1.0,0,0,1998,0,47.6306,-121.968
438500.0,3,2.0,1490.0,3072,1.0,0,0,1912,0,47.5772,-122.307
545500.0,3,2.5,1560.0,9361,1.5,0,0,1936,0,47.5591,-122.295
675000.0,3,1.75,1660.0,9549,1.0,0,0,1956,0,47.6503,-122.198
450000.0,3,1.75,1180.0,4080,1.0,0,0,1928,0,47.6825,-122.391
199999.0,3,1.0,960.0,10815,1.0,0,0,1900,0,47.3091,-122.006
375000.0,3,1.5,1630.0,16170,1.0,0,0,1988,0,47.7104,-122.235
600000.0,4,2.25,2260.0,43847,2.0,0,0,1982,0,47.7713,-122.129
292600.0,3,1.5,1520.0,7123,1.0,0,0,1959,0,47.4991,-122.176
1038000.0,5,2.75,3050.0,8904,1.0,0,0,1956,0,47.5709,-122.214
610000.0,3,1.0,1000.0,4959,1.0,0,0,1945,0,47.6629,-122.277
397450.0,4,2.5,2650.0,9451,2.0,0,0,1993,0,47.3693,-122.129
382000.0,3,2.25,1750.0,15528,1.0,0,0,1963,0,47.7739,-122.274
370000.0,3,2.25,1770.0,7667,1.0,0,0,1966,0,47.7724,-122.362
520000.0,3,2.25,1770.0,7667,1.0,0,0,1966,0,47.7724,-122.362
260000.0,2,1.0,770.0,7906,1.0,0,0,1948,0,47.766,-122.32
890000.0,4,2.5,3370.0,7200,2.0,0,0,2014,0,47.7698,-122.384
344000.0,5,2.0,2130.0,8412,1.0,0,0,1946,2000,47.7403,-122.318
205000.0,3,1.0,1050.0,8498,1.0,0,0,1958,0,47.4038,-122.203
379000.0,5,2.5,2803.0,8550,1.0,0,0,1963,2011,47.3032,-122.306
424240.0,3,2.0,2080.0,12094,2.0,0,0,1982,0,47.7035,-122.164
589950.0,3,2.0,2080.0,12094,2.0,0,0,1982,0,47.7035,-122.164
582000.0,4,1.75,2120.0,4650,1.0,0,1,1951,0,47.6964,-122.4
349000.0,3,2.5,2550.0,7709,2.0,0,0,1989,0,47.3081,-122.391
658000.0,3,1.0,1290.0,12005,1.0,0,0,1966,0,47.6835,-122.199
294000.0,5,2.75,1790.0,5000,1.5,0,0,1915,0,47.5655,-122.363
690000.0,5,3.5,2720.0,7598,2.0,0,0,1993,0,47.6931,-122.283
600000.0,3,1.0,1040.0,5000,1.5,0,2,1912,0,47.6754,-122.359
199990.0,3,1.0,840.0,5200,1.0,0,0,1969,2014,47.3685,-122.077
220000.0,3,1.75,1650.0,8850,1.0,0,0,1959,0,47.4331,-122.291
440000.0,4,2.25,2080.0,15750,1.0,0,0,1976,0,47.7225,-122.2
439990.0,4,2.5,1540.0,1994,2.0,0,0,2014,0,47.5526,-121.999
815000.0,4,2.5,3880.0,7208,2.0,0,0,2006,0,47.5841,-121.971
535000.0,4,2.25,1860.0,3766,2.0,0,0,1995,0,47.5699,-122.006
215000.0,3,1.75,1280.0,10016,1.0,0,0,1975,0,47.2823,-122.333
605000.0,3,2.5,3200.0,35012,1.5,0,0,1965,0,47.4651,-121.993
349900.0,3,2.5,2200.0,7278,2.0,0,0,1990,0,47.4624,-122.132
495000.0,3,1.0,1570.0,5510,1.0,0,0,1940,0,47.6942,-122.319
515100.0,3,2.5,2074.0,4900,2.0,0,0,1997,0,47.7327,-122.233
620000.0,4,2.5,2450.0,55387,2.0,0,0,1994,0,47.6323,-121.985
657500.0,4,2.25,2520.0,10370,2.0,0,0,1980,0,47.6377,-122.049
250000.0,5,1.75,2190.0,8250,1.0,0,2,1963,0,47.4887,-122.223
385000.0,5,1.75,2190.0,8250,1.0,0,2,1963,0,47.4887,-122.223
307000.0,3,1.5,2320.0,7500,1.0,0,0,1976,0,47.7413,-121.979
288000.0,3,2.5,1370.0,9253,1.0,0,0,1994,0,47.3717,-122.073
226450.0,3,1.75,1730.0,7200,1.5,0,0,1944,0,47.3774,-122.236
390000.0,3,2.5,1640.0,6991,1.0,0,0,1967,0,47.7255,-122.327
350000.0,3,1.0,1300.0,10236,1.0,0,0,1971,0,47.5028,-121.77
368000.0,3,1.5,1560.0,7884,1.0,0,0,1969,0,47.7312,-122.298
469000.0,2,1.0,1120.0,4284,1.0,0,0,1921,0,47.6688,-122.324
865000.0,3,2.25,2670.0,150270,2.0,0,0,1985,0,47.7601,-122.134
515000.0,5,2.5,3810.0,15916,1.5,0,0,1967,0,47.4521,-122.14
410000.0,3,1.75,1440.0,8560,1.0,0,0,1979,0,47.7296,-122.232
210000.0,4,1.0,1200.0,43560,1.0,0,0,1968,0,47.3375,-122.123
460000.0,3,1.75,1520.0,7700,1.0,0,0,1969,0,47.7226,-122.219
241500.0,4,2.5,2500.0,9654,1.0,0,0,1979,0,47.3137,-122.343
322200.0,4,2.25,2010.0,19000,2.0,0,0,1975,0,47.3734,-122.119
279000.0,4,1.0,1210.0,6000,1.5,0,2,1943,0,47.5026,-122.234
303000.0,2,1.0,1100.0,27007,1.0,0,0,1943,0,47.4471,-122.473
420000.0,3,1.5,1050.0,6615,1.0,0,0,1950,0,47.6578,-122.39
249000.0,3,1.75,2120.0,18335,1.0,0,0,1961,0,47.451,-122.273
294950.0,3,1.0,1240.0,8840,1.0,0,0,1952,0,47.7277,-122.308
1315000.0,4,3.5,3460.0,3997,2.0,0,0,2004,0,47.6718,-122.329
335000.0,3,1.75,1270.0,4800,1.0,0,0,1953,0,47.693,-122.361
1155000.0,4,2.25,2980.0,8051,1.5,0,2,1935,0,47.6426,-122.409
520000.0,2,1.0,1250.0,3708,1.5,0,0,1926,0,47.685,-122.363
560000.0,4,1.75,1740.0,8800,1.0,0,0,1965,0,47.6232,-122.142
243400.0,4,1.5,1730.0,7464,2.0,0,0,1959,0,47.3782,-122.304
405000.0,3,2.0,1240.0,14404,1.0,0,0,1988,0,47.6614,-122.06
495000.0,2,1.0,1670.0,14695,1.5,0,0,1930,0,47.7001,-122.2
350000.0,4,2.5,2140.0,7095,2.0,0,0,1992,0,47.3528,-122.057
368500.0,5,2.75,2530.0,7601,1.0,0,0,1992,0,47.4683,-122.263
99000.0,2,1.0,960.0,8236,1.0,0,0,1948,0,47.4698,-122.166
1070000.0,4,3.75,4130.0,12320,2.0,0,0,2001,0,47.5194,-122.151
430000.0,4,1.75,1710.0,7724,1.0,0,0,1983,0,47.7721,-122.293
412500.0,3,1.5,1490.0,8475,1.0,0,0,1963,0,47.6571,-122.133
1122500.0,4,3.25,4750.0,62365,2.0,0,0,1988,0,47.7149,-122.099
915000.0,4,2.5,3400.0,35062,2.0,0,0,1988,0,47.7168,-122.113
535000.0,3,2.5,2210.0,7620,2.0,0,0,1994,0,47.6938,-122.13
390000.0,3,1.5,1650.0,8676,1.0,0,0,1979,0,47.7471,-122.352
499000.0,3,1.5,1260.0,3135,1.0,0,0,1944,0,47.6693,-122.371
375000.0,3,1.0,1960.0,7955,1.0,0,0,1963,0,47.7641,-122.364
349000.0,4,2.5,1800.0,7620,2.0,0,0,1995,0,47.4346,-122.201
635000.0,3,2.25,1940.0,7482,1.0,0,0,1964,0,47.6004,-122.195
682000.0,4,2.75,2820.0,8009,2.0,0,0,2001,0,47.6,-121.977
321027.0,4,2.25,2820.0,16770,1.0,0,0,1966,0,47.3186,-122.364
150000.0,2,1.0,720.0,4120,1.0,0,0,1915,0,47.303,-122.217
410000.0,3,1.75,1640.0,17583,1.0,0,0,1969,0,47.726,-122.203
449950.0,3,2.0,1560.0,4080,2.0,0,0,1923,1982,47.6892,-122.319
194990.0,6,2.5,1560.0,7144,1.0,0,0,1913,0,47.5335,-122.272
475000.0,4,1.75,1910.0,8775,1.0,0,0,1956,0,47.7396,-122.247
530000.0,5,1.75,1570.0,3000,2.0,0,0,1908,0,47.6677,-122.316
319950.0,4,2.5,2038.0,7643,2.0,0,0,2011,0,47.3296,-122.18
210000.0,3,2.25,1720.0,9435,1.0,0,0,1978,0,47.2979,-122.377
485000.0,3,2.75,1670.0,3330,1.5,0,0,1925,0,47.6551,-122.36
774000.0,4,2.75,2830.0,10240,2.0,0,0,1998,0,47.5903,-121.986
478000.0,4,2.0,1690.0,8208,1.0,0,0,1958,0,47.6052,-122.126
385000.0,4,2.5,1620.0,5280,2.0,0,0,1924,1971,47.5132,-122.384
595000.0,4,2.5,2360.0,43017,2.0,0,0,1989,0,47.774,-122.077
285000.0,3,1.5,1480.0,7117,1.0,0,0,1960,0,47.7766,-122.248
723000.0,4,2.5,2700.0,4004,2.0,0,0,2004,0,47.5521,-121.995
279000.0,3,1.5,1780.0,16000,1.0,0,0,1960,0,47.419,-122.322
195000.0,3,1.5,1430.0,7560,1.0,0,0,1958,0,47.4518,-122.179
625000.0,2,1.0,2160.0,2192,1.0,0,0,1925,0,47.6364,-122.371
270000.0,3,1.75,1800.0,9314,2.0,0,0,1979,0,47.7762,-122.198
559000.0,2,2.0,1930.0,5520,1.0,0,0,2006,0,47.7191,-122.022
474000.0,4,2.25,1960.0,14834,1.0,0,0,1976,0,47.7434,-122.095
303500.0,4,2.5,1920.0,7345,2.0,0,0,1992,0,47.3526,-122.055
350000.0,3,1.75,1470.0,8645,1.0,0,0,1949,0,47.7524,-122.323
367500.0,5,3.0,2980.0,10064,1.0,0,0,1940,0,47.7372,-122.316
595000.0,5,3.0,2980.0,10064,1.0,0,0,1940,0,47.7372,-122.316
589000.0,3,2.0,2360.0,118483,1.0,0,0,1981,0,47.5595,-121.867
585000.0,3,1.75,1790.0,87213,1.0,0,0,1974,0,47.732,-122.077
482975.0,3,2.25,2130.0,8801,1.0,0,0,1976,0,47.7462,-122.29
365500.0,4,2.5,2030.0,4499,2.0,0,0,2003,0,47.4511,-122.119
570000.0,4,2.0,1790.0,7800,1.0,0,0,1972,0,47.6266,-122.103
335000.0,3,2.5,2260.0,8040,2.0,0,0,1990,0,47.3203,-122.184
767500.0,4,2.0,2350.0,4815,1.5,0,0,1914,0,47.6681,-122.338
386591.0,3,2.5,1690.0,1613,2.0,0,0,2014,0,47.5518,-121.998
279000.0,3,1.0,1320.0,5750,1.5,0,0,1913,0,47.5288,-122.325
620000.0,4,2.5,2690.0,32780,2.0,0,0,1998,0,47.6612,-121.955
407000.0,4,2.25,2810.0,23400,1.0,0,1,1958,0,47.395,-122.311
364250.0,3,2.5,2280.0,213879,2.0,0,0,1994,0,47.4213,-122.033
399000.0,4,2.5,2870.0,9292,2.0,0,0,1979,0,47.4522,-122.123
766950.0,3,2.5,3030.0,30007,1.5,0,0,1992,0,47.743,-122.036
710000.0,4,2.75,2940.0,4232,2.0,0,0,2004,0,47.5529,-121.99
320000.0,3,1.0,1190.0,4120,1.0,0,0,1929,0,47.5513,-122.272
300000.0,3,2.5,1800.0,3253,2.0,0,0,2001,0,47.5401,-122.292
263000.0,3,1.75,1580.0,9187,1.0,0,0,1993,0,47.3538,-122.047
445000.0,3,2.5,1730.0,4408,2.0,0,0,1996,0,47.5683,-122.005
554000.0,3,2.0,1910.0,9001,1.0,0,0,1957,0,47.6037,-122.119
335000.0,2,1.75,1000.0,5100,1.0,0,0,1906,0,47.6787,-122.391
307000.0,4,2.75,2520.0,6964,1.0,0,0,1987,0,47.4038,-122.175
404000.0,3,1.0,1420.0,8160,1.0,0,0,1947,0,47.7164,-122.306
775000.0,4,3.5,3080.0,5250,2.0,0,0,2003,0,47.5992,-121.972
220000.0,3,1.0,1060.0,9126,1.0,0,2,1956,0,47.201,-121.999
518000.0,4,2.5,2160.0,9750,2.0,0,0,1983,0,47.7438,-122.246
1600000.0,4,3.5,4060.0,9486,2.0,0,0,2005,0,47.6634,-122.2
315000.0,1,2.25,1940.0,2550,2.0,0,0,1979,0,47.7313,-122.343
572650.0,4,2.5,2250.0,11349,2.0,0,0,1991,0,47.7111,-122.239
350000.0,2,1.0,1620.0,9205,1.0,0,0,1921,0,47.7119,-122.23
285000.0,2,1.0,920.0,5850,1.0,0,0,1900,0,47.5441,-122.304
231000.0,3,2.5,1370.0,7247,2.0,0,0,1995,0,47.3767,-122.303
179000.0,3,1.0,920.0,5200,1.0,0,0,1969,0,47.3603,-122.085
244000.0,3,1.5,1360.0,9625,1.0,0,0,1963,0,47.3799,-122.211
185850.0,3,1.5,1630.0,11662,1.0,0,0,1943,1963,47.4455,-122.278
610000.0,6,2.5,3610.0,12033,2.0,0,0,1970,0,47.7692,-122.219
419000.0,4,2.5,3010.0,9155,2.0,0,0,2005,0,47.3542,-122.027
779000.0,3,1.75,2320.0,6400,1.0,0,2,1957,0,47.6449,-122.389
695000.0,5,3.0,3290.0,14134,1.0,0,0,2004,0,47.6708,-122.14
319900.0,3,2.5,2040.0,7580,2.0,0,2,1998,0,47.2618,-122.209
329000.0,3,2.75,1920.0,7700,1.0,0,0,1978,0,47.3213,-122.378
475226.0,3,2.5,2120.0,4512,2.0,0,0,1988,0,47.75,-122.183
638000.0,3,2.5,2170.0,5000,2.0,0,0,2003,0,47.5453,-121.996
440000.0,2,1.5,1330.0,15873,1.0,0,0,1984,0,47.6359,-122.033
214000.0,3,2.0,1580.0,5080,1.0,0,0,1942,0,47.4963,-122.35
600000.0,3,2.75,3580.0,14217,2.0,0,3,1989,0,47.3244,-122.379
935000.0,4,2.0,2580.0,4500,2.0,0,0,1905,0,47.6245,-122.316
630000.0,4,1.75,1930.0,10210,1.5,0,2,1941,0,47.7078,-122.277
575000.0,3,2.5,2120.0,4780,2.0,0,0,2004,0,47.681,-122.032
345000.0,3,2.5,1990.0,20466,1.5,0,0,1987,0,47.3259,-121.896
323000.0,4,1.75,1310.0,9690,1.0,0,0,1967,0,47.7559,-122.226
425000.0,3,2.5,2670.0,13218,1.0,0,0,1988,0,47.3683,-122.153
411000.0,2,2.25,1910.0,108900,1.0,0,0,1972,0,47.4206,-122.023
299800.0,4,1.5,1530.0,9000,1.0,0,0,1976,0,47.6492,-121.908
823000.0,6,1.75,2920.0,5000,2.5,0,0,1908,0,47.6024,-122.295
200000.0,3,1.0,1010.0,8108,1.0,0,0,1955,0,47.735,-122.309
760000.0,4,1.75,2450.0,13300,1.0,0,2,1987,0,47.5564,-122.13
359950.0,4,2.5,1820.0,3899,2.0,0,0,1999,0,47.735,-121.985
375000.0,4,2.5,2090.0,8325,1.0,0,0,1983,0,47.4888,-122.184
295000.0,2,1.75,2200.0,89298,1.0,0,0,1973,0,47.4633,-121.976
250000.0,4,3.0,2250.0,7882,2.0,0,0,1986,0,47.3703,-122.314
497000.0,3,2.25,1450.0,1387,3.0,0,0,2000,0,47.6765,-122.302
520000.0,4,2.5,2280.0,8798,2.0,0,0,1987,0,47.7471,-122.247
365000.0,4,3.5,2720.0,6781,2.0,0,0,1999,0,47.4612,-122.215
459900.0,3,2.25,2250.0,8000,1.0,0,0,1976,0,47.7229,-122.202
158000.0,3,2.0,1090.0,6090,1.0,0,0,1940,0,47.5118,-122.259
294700.0,3,2.0,1970.0,9600,1.0,0,0,1967,0,47.2824,-122.301
439950.0,4,2.25,2780.0,15075,2.0,0,0,1985,0,47.477,-122.116
899000.0,4,2.25,2290.0,40946,1.0,0,3,1960,0,47.616,-122.103
535000.0,3,1.75,2330.0,12141,1.0,0,0,1983,0,47.7607,-122.146
530000.0,4,4.5,4060.0,10800,2.0,0,0,2007,0,47.4241,-122.29
215000.0,4,2.0,1470.0,7000,1.0,0,0,1967,0,47.3742,-122.289
290000.0,2,1.0,1620.0,5400,1.0,0,0,1926,0,47.7069,-122.299
798000.0,5,2.75,3220.0,5934,2.0,0,0,2006,0,47.7076,-122.101
785000.0,4,2.5,3270.0,9578,2.0,0,0,1993,0,47.5373,-122.051
433000.0,3,1.75,2160.0,8565,1.0,0,0,1971,0,47.7664,-122.262
425000.0,2,1.0,1150.0,6835,1.0,0,1,1922,0,47.5567,-122.273
654000.0,4,2.5,2240.0,7540,1.0,0,0,1962,0,47.6965,-122.308
215000.0,3,1.5,1280.0,5065,2.0,0,0,1983,0,47.3343,-122.217
232000.0,3,1.0,840.0,6540,1.0,0,0,1970,2014,47.3743,-122.116
675000.0,3,1.75,1680.0,10500,1.0,0,0,1959,0,47.6098,-122.169
665000.0,5,2.75,2330.0,8000,1.0,0,0,1972,0,47.6651,-122.144
835000.0,4,2.5,3030.0,29163,2.0,0,0,1998,0,47.6569,-122.02
525000.0,6,3.0,2880.0,7560,2.0,0,0,1980,0,47.5959,-122.3
780000.0,3,2.75,2910.0,3094,2.0,0,2,1939,0,47.7071,-122.276
844000.0,4,3.25,3090.0,67518,2.0,0,0,1988,0,47.6674,-122.046
680000.0,4,2.75,2720.0,54048,2.0,0,0,1985,0,47.7181,-122.089
290000.0,3,1.5,1310.0,8100,1.0,0,0,1965,0,47.7328,-122.201
560000.0,2,1.0,1790.0,15783,1.0,0,0,1959,0,47.691,-122.387
605500.0,3,2.5,2830.0,6536,2.0,0,0,1989,0,47.7462,-122.172
762500.0,4,2.5,3150.0,5979,2.0,0,0,2005,0,47.7082,-122.101
1740000.0,5,3.25,3930.0,5500,2.0,0,0,2014,0,47.6802,-122.208
665000.0,6,2.75,2840.0,8346,1.0,0,0,1961,0,47.5518,-122.266
540000.0,5,1.0,2480.0,4400,1.5,0,0,1919,0,47.6046,-122.3
375000.0,3,2.5,1930.0,6180,1.0,0,0,1961,0,47.7481,-122.327
342000.0,3,1.0,1260.0,6826,1.0,0,0,1944,0,47.731,-122.303
340000.0,3,1.0,670.0,23522,1.0,0,0,1968,0,47.5329,-121.89
1250000.0,5,3.25,3930.0,12719,2.0,0,2,1974,0,47.5631,-122.213
693000.0,4,2.5,3160.0,13063,2.0,0,0,1999,0,47.5996,-122.021
638500.0,4,1.75,1770.0,12462,1.0,0,2,1962,0,47.4355,-122.338
805000.0,5,3.0,2240.0,18265,2.0,0,0,1963,0,47.5171,-122.029
250000.0,3,1.0,990.0,8062,1.0,0,0,1960,0,47.4151,-122.334
325000.0,3,2.5,1580.0,4698,2.0,0,0,1998,0,47.3539,-122.025
270000.0,4,1.75,1560.0,4290,2.0,0,0,1994,0,47.5292,-122.323
880000.0,6,2.5,2640.0,3680,2.0,0,0,1922,0,47.5771,-122.38
300000.0,2,1.75,2120.0,6350,1.0,0,0,1924,0,47.6974,-122.356
290000.0,2,1.0,1200.0,8750,1.0,0,0,1948,0,47.7548,-122.327
2850000.0,4,4.0,5040.0,17208,1.0,0,0,1976,0,47.5701,-122.188
259950.0,3,1.0,1460.0,5825,1.0,0,0,1942,0,47.4958,-122.191
1780000.0,4,3.25,4890.0,13402,2.0,0,0,2004,0,47.5303,-122.131
299950.0,3,1.0,1580.0,5250,1.0,0,0,1954,0,47.4964,-122.168
483000.0,3,2.25,2100.0,43560,1.0,0,0,1977,0,47.7511,-122.072
890000.0,3,2.25,2060.0,8640,1.0,0,0,1966,0,47.6534,-122.195
719000.0,3,2.5,1690.0,4500,1.5,0,1,1928,0,47.5841,-122.383
785000.0,4,3.0,3370.0,100681,1.0,0,0,1977,0,47.4319,-122.148
660000.0,3,2.5,2330.0,3995,2.0,0,0,2006,0,47.5542,-122.001
264000.0,4,1.75,1820.0,8118,1.0,0,0,1980,0,47.4104,-122.172
575000.0,3,1.75,1890.0,11141,1.0,0,0,1968,0,47.5697,-122.163
1215000.0,4,3.75,3820.0,53574,1.0,0,0,1994,0,47.7337,-122.121
475000.0,3,2.5,2770.0,98881,2.0,0,0,1991,0,47.2568,-121.952
845800.0,4,3.5,3020.0,12750,2.0,0,0,1990,0,47.6524,-122.184
352500.0,3,1.75,1170.0,8182,1.0,0,0,1962,0,47.7368,-122.298
347000.0,3,1.0,1270.0,8400,1.0,0,0,1955,0,47.7604,-122.198
560000.0,4,2.75,1950.0,6192,2.0,0,0,1992,0,47.5698,-121.999
323000.0,4,2.75,2230.0,50094,1.0,0,2,1977,0,47.2576,-122.099
595000.0,3,1.75,2220.0,22081,1.5,0,0,1922,0,47.4693,-122.364
257500.0,4,2.0,2060.0,6400,1.0,0,0,1977,0,47.2924,-122.197
450000.0,3,1.0,1100.0,4600,1.0,0,0,1917,0,47.5686,-122.385
410000.0,4,1.0,1140.0,7208,1.0,0,0,1970,0,47.742,-122.173
810000.0,3,1.75,1980.0,13503,1.0,0,2,1952,0,47.5867,-122.111
372500.0,5,3.0,2480.0,10090,1.0,0,0,2004,0,47.4964,-122.263
325000.0,3,1.0,1050.0,9083,1.0,0,0,1951,0,47.7533,-122.307
280000.0,3,1.0,1260.0,7660,1.0,0,0,1947,0,47.7476,-122.35
258000.0,3,2.0,1680.0,19978,1.0,0,0,1948,0,47.3924,-122.308
329950.0,4,1.0,1360.0,5900,1.5,0,0,1949,0,47.7512,-122.318
836000.0,4,2.5,2450.0,12987,1.0,0,0,1980,0,47.6197,-122.15
365000.0,5,2.5,2260.0,7040,2.0,0,0,1999,0,47.352,-122.038
111300.0,2,1.0,1060.0,6000,1.0,0,0,1908,0,47.3066,-122.223
864000.0,4,2.5,3720.0,105850,2.0,0,0,1984,0,47.655,-122.029
725000.0,3,1.75,1610.0,8613,1.0,0,0,1962,0,47.6527,-122.195
550000.0,4,2.5,3350.0,6605,2.0,0,0,1990,0,47.7498,-122.181
130000.0,2,1.0,790.0,7500,1.0,0,0,1951,0,47.4007,-122.294
765000.0,2,1.75,1660.0,4000,1.0,0,0,1940,0,47.6394,-122.28
255000.0,3,1.5,1420.0,7480,1.0,0,0,1963,0,47.4651,-122.184
439500.0,3,2.5,2050.0,40003,1.0,0,0,1977,0,47.47,-122.0
268000.0,3,1.75,1250.0,5546,1.0,0,0,1987,0,47.4725,-122.187
985000.0,3,1.75,1700.0,8534,1.0,0,0,1953,0,47.6276,-122.205
751305.0,4,2.5,2660.0,8469,2.0,0,0,1994,0,47.5529,-122.12
280000.0,3,1.0,1350.0,7553,1.5,0,0,1914,0,47.5345,-122.274
304000.0,4,2.0,1810.0,8750,1.0,0,0,1967,0,47.4307,-122.17
200000.0,4,2.75,2210.0,13235,2.0,0,0,1988,0,47.3541,-122.303
325000.0,3,1.5,2120.0,41325,1.0,0,0,1973,0,47.2906,-122.055
736000.0,3,2.25,2470.0,11603,2.0,0,2,1988,0,47.6569,-122.123
426500.0,4,2.5,2700.0,6515,2.0,0,0,1998,0,47.4356,-122.11
640000.0,2,1.75,1760.0,4400,1.0,0,0,1930,0,47.65,-122.34
230000.0,5,2.0,1930.0,6120,1.5,0,0,1941,1969,47.5073,-122.337
366350.0,4,1.0,1680.0,5043,1.5,0,0,1911,0,47.5354,-122.273
365000.0,2,1.0,1390.0,8336,1.0,0,0,1946,0,47.4646,-122.361
482000.0,4,2.25,2240.0,8322,2.0,0,0,1979,0,47.728,-122.206
345000.0,4,1.0,1980.0,7991,1.5,0,0,1962,0,47.4604,-122.17
682000.0,3,1.75,1830.0,5120,1.5,0,2,1903,0,47.6051,-122.311
657500.0,3,1.75,980.0,6002,1.0,0,0,1942,0,47.6643,-122.203
895000.0,6,2.5,3550.0,6533,2.0,0,0,1925,0,47.5719,-122.284
425000.0,3,1.5,1660.0,5665,1.0,0,0,1918,0,47.5391,-122.274
532500.0,4,2.5,2490.0,8750,2.0,0,0,1976,0,47.5931,-122.116
540000.0,4,2.5,2329.0,9436,2.0,0,0,1995,0,47.7366,-122.204
578000.0,3,2.25,1790.0,9580,2.0,0,0,1984,0,47.5541,-122.162
1086000.0,3,3.0,2830.0,6041,2.0,0,3,1915,0,47.5694,-122.283
322500.0,3,1.0,1160.0,9750,1.0,0,0,1968,0,47.7429,-122.072
140000.0,3,1.0,1000.0,10560,1.0,0,0,1955,0,47.3217,-122.317
485000.0,3,2.5,2540.0,51836,1.0,0,0,1976,0,47.389,-122.088
575000.0,2,1.5,1750.0,19709,1.5,0,0,1978,0,47.3351,-122.044
421000.0,3,2.5,2890.0,21780,2.0,0,0,2000,0,47.4326,-122.286
355000.0,4,2.0,1870.0,3497,1.0,0,0,1954,0,47.5309,-122.347
515000.0,4,2.25,2200.0,6967,2.0,0,0,1986,0,47.7355,-122.202
309000.0,3,1.0,1300.0,7200,1.0,0,0,1952,0,47.5063,-122.369
815000.0,5,2.25,3410.0,35536,2.0,0,0,1974,0,47.65,-122.155
285000.0,3,1.0,1160.0,7875,1.0,0,0,1953,0,47.724,-122.323
700000.0,3,1.75,2100.0,5000,1.5,0,0,1916,0,47.6776,-122.36
289000.0,3,2.5,1490.0,8628,2.0,0,0,1994,0,47.3643,-122.041
458000.0,4,3.0,3280.0,62726,1.5,0,0,1979,0,47.7509,-122.056
230000.0,3,1.75,1450.0,8378,1.0,0,0,1978,0,47.3093,-122.385
432500.0,3,2.5,1930.0,7120,1.0,0,0,1961,0,47.7715,-122.34
288000.0,3,1.75,1660.0,10440,1.0,0,0,1978,0,47.4448,-121.77
354000.0,3,1.75,1260.0,12330,1.0,0,0,1968,0,47.7412,-122.095
119500.0,3,1.0,1170.0,11000,1.0,0,0,1980,0,47.7346,-121.983
805000.0,4,3.0,3350.0,23781,1.0,0,0,1979,0,47.56,-122.132
435000.0,3,2.5,1420.0,2581,3.0,0,0,2004,0,47.7027,-122.357
260000.0,3,1.75,2170.0,10018,1.0,0,0,1978,0,47.3087,-122.264
377000.0,4,1.75,1800.0,8385,1.0,0,0,1950,0,47.7744,-122.338
602000.0,4,2.5,2000.0,7376,2.0,0,0,1990,0,47.5719,-121.999
530000.0,3,1.75,1660.0,4800,1.0,0,0,1941,1996,47.5734,-122.412
525000.0,4,2.0,1540.0,3740,1.0,0,0,1946,0,47.6886,-122.375
250000.0,2,1.5,1160.0,1086,2.0,0,0,2006,0,47.768,-122.315
681000.0,3,1.0,1700.0,6356,1.5,0,0,1907,0,47.5677,-122.281
625000.0,3,1.75,1580.0,20588,1.0,0,0,1970,0,47.706,-122.29
448500.0,3,2.5,2080.0,3920,2.0,0,0,2010,0,47.5412,-122.286
260000.0,3,2.0,1030.0,7260,1.0,0,0,1947,0,47.5113,-122.347
538000.0,3,1.75,1770.0,8050,1.0,0,0,1963,0,47.5862,-122.118
385500.0,3,2.0,1540.0,7947,1.0,0,0,1961,0,47.7605,-122.217
428400.0,4,2.5,2650.0,6000,2.0,0,0,2000,0,47.3768,-122.028
346290.0,4,2.75,2690.0,9240,2.0,0,0,1998,0,47.1896,-122.014
587000.0,4,2.75,2210.0,8430,2.0,0,0,1999,0,47.5994,-122.017
355000.0,4,2.5,2390.0,6775,2.0,0,0,2003,0,47.4811,-122.182
650000.0,5,2.75,2580.0,7865,1.0,0,0,1964,0,47.6208,-122.139
340000.0,4,2.5,2160.0,5455,2.0,0,0,2003,0,47.4799,-122.183
565000.0,4,2.5,2230.0,8624,1.0,0,0,1969,0,47.6623,-122.152
